Tank,TimePoint,Date/Time,Green Algae,Bluegreen,Diatoms,Cryptophyta,Yellow substances,Total conc.,Transmission,Depth,Temp. Sample,ExperimentDate,WaterLocation,ExperimentJD,InitialFinal
C3,0,6/12/19 9:52,0,1.96,0.22,2.99,0.74,5.17,80.52,-0.01,26.52,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.24,0.52,2.53,0.73,5.29,80.47,0,26.52,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.24,0.34,2.56,0.72,5.14,80.36,-0.01,26.51,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.13,0.17,2.88,0.72,5.18,80.53,-0.02,26.52,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.44,0.43,2.43,0.72,5.31,80.37,0,26.53,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.5,0.41,2.22,0.74,5.14,80.55,0,26.53,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.08,0.24,2.9,0.72,5.21,80.5,-0.02,26.52,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.34,0.41,2.46,0.75,5.21,80.54,0,26.53,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.21,0.19,2.82,0.75,5.22,80.43,-0.01,26.52,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.09,0.21,2.76,0.72,5.06,80.47,0,26.53,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.12,0.16,2.71,0.71,4.99,80.44,-0.01,26.53,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.37,0.44,2.47,0.71,5.27,80.47,0,26.53,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.51,0.53,2.26,0.72,5.3,80.32,0,26.53,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.36,0.48,2.5,0.72,5.34,80.44,0.01,26.53,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.44,0.41,2.46,0.72,5.3,80.51,0.02,26.53,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.19,0.33,2.52,0.71,5.03,80.57,0,26.53,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.51,0.62,2.15,0.74,5.28,80.5,0,26.53,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.11,0,2.96,0.73,5.08,80.49,-0.01,26.53,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.33,0.35,2.65,0.74,5.33,80.4,-0.01,26.54,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.23,0.33,2.49,0.7,5.05,80.41,0.03,26.53,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.43,0.56,2.32,0.72,5.31,80.37,0,26.52,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.3,0.38,2.35,0.71,5.03,80.43,0,26.54,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.05,0.02,2.8,0.72,4.87,80.38,0,26.53,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.16,0.13,2.74,0.72,5.04,80.42,0,26.53,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.3,0.13,2.75,0.77,5.18,80.45,0,26.53,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.23,0.35,2.55,0.75,5.13,80.39,-0.01,26.54,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.26,0.19,2.68,0.73,5.13,80.44,0.01,26.54,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.18,0.4,2.66,0.74,5.24,80.52,0,26.53,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.28,0.44,2.55,0.7,5.27,80.52,0,26.53,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.22,0.33,2.75,0.71,5.31,80.38,0.01,26.55,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.41,0.37,2.42,0.72,5.2,80.5,0.03,26.54,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.27,0.38,2.56,0.73,5.2,80.39,-0.01,26.55,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.42,0.32,2.5,0.71,5.25,80.51,0.01,26.53,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.24,0.36,2.49,0.7,5.09,80.52,0,26.54,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.09,0.26,2.76,0.76,5.11,80.51,0.01,26.54,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.13,0.51,2.54,0.75,5.18,80.48,-0.01,26.54,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:52,0,2.2,0.48,2.56,0.71,5.24,80.52,-0.02,26.53,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:53,0,2.28,0.43,2.51,0.72,5.22,80.37,0,26.54,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:53,0,2.36,0.66,2.41,0.7,5.43,80.48,0,26.54,6/12/19,SB15,163,Initial
C3,0,6/12/19 9:53,0,2.22,0.35,2.56,0.74,5.13,80.42,0,26.53,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:54,0,2.13,0,2.61,0.75,4.74,80.9,0,26.51,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:54,0,2.34,0.15,2.51,0.75,5,80.84,-0.01,26.51,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:54,0,2.13,0.25,2.32,0.78,4.69,80.94,0.02,26.51,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:54,0,2.06,0.07,2.7,0.75,4.82,80.9,0,26.52,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:54,0,2.52,0.38,2.17,0.76,5.07,80.87,0.01,26.52,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:54,0,2.13,0,2.69,0.76,4.83,80.91,0.02,26.51,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:54,0,2.43,0.37,2.45,0.76,5.25,80.92,-0.01,26.52,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:54,0,2.1,0.1,2.64,0.77,4.85,81.02,-0.01,26.52,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:54,0,2.2,0.14,2.58,0.76,4.92,81.02,-0.03,26.53,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:54,0,2.26,0.24,2.42,0.77,4.93,80.88,0.01,26.53,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:54,0,1.92,0.05,2.8,0.74,4.77,80.89,-0.01,26.52,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:54,0,2.16,0,2.64,0.74,4.8,80.75,0,26.52,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:54,0,2.07,0.23,2.53,0.76,4.83,80.73,-0.01,26.53,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:54,0,2.15,0.31,2.42,0.76,4.88,80.81,-0.03,26.54,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:54,0,2.22,0.33,2.31,0.74,4.86,80.9,0,26.53,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:54,0,2.33,0.23,2.38,0.75,4.95,80.94,-0.02,26.54,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:54,0,2.14,0.1,2.68,0.74,4.92,81.04,0.01,26.53,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.17,0.19,2.52,0.75,4.88,80.87,0,26.53,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.22,0.32,2.43,0.75,4.97,80.83,-0.01,26.55,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.17,0.32,2.23,0.76,4.73,80.93,0,26.54,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.05,0.05,2.63,0.75,4.73,80.93,-0.03,26.54,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.21,0.22,2.45,0.76,4.88,80.87,-0.03,26.54,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.1,0.35,2.37,0.74,4.82,80.89,0,26.55,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.34,0.5,2.25,0.71,5.09,80.92,-0.01,26.56,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.03,0.1,2.71,0.74,4.85,80.84,-0.01,26.55,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.11,0.02,2.51,0.79,4.63,80.8,-0.02,26.55,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.22,0.28,2.47,0.74,4.97,80.86,-0.01,26.56,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.17,0.14,2.51,0.76,4.83,81,-0.01,26.55,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.03,0.2,2.55,0.74,4.79,80.9,-0.02,26.57,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.11,0.35,2.48,0.74,4.95,80.96,-0.03,26.57,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.21,0.39,2.32,0.76,4.92,80.98,-0.03,26.57,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.36,0.43,2.16,0.74,4.95,80.84,-0.01,26.57,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.17,0.3,2.38,0.77,4.85,80.94,0.02,26.56,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.05,0.08,2.69,0.75,4.82,80.94,0,26.57,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.01,0.01,2.73,0.77,4.75,80.86,0.01,26.57,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.18,0.25,2.34,0.77,4.76,80.91,-0.01,26.56,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.12,0.06,2.62,0.77,4.81,81.02,0,26.56,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.08,0.08,2.78,0.77,4.94,80.82,-0.02,26.57,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.05,0.15,2.57,0.73,4.77,80.98,0.02,26.56,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.14,0.32,2.32,0.73,4.78,80.92,-0.01,26.57,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.03,0.11,2.43,0.77,4.57,80.84,-0.01,26.57,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.02,0.13,2.65,0.74,4.8,80.84,-0.01,26.56,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.11,0.31,2.35,0.77,4.77,80.92,0,26.56,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.33,0.34,2.36,0.74,5.02,80.9,-0.01,26.57,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.1,0.16,2.52,0.76,4.78,80.72,-0.01,26.57,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.11,0.26,2.42,0.76,4.79,80.93,-0.03,26.57,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.24,0.41,2.26,0.76,4.92,80.98,-0.01,26.58,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.4,0.29,2.29,0.76,4.97,80.8,0,26.58,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,1.95,0,2.77,0.76,4.72,80.99,0,26.57,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.11,0.18,2.59,0.74,4.87,80.87,0,26.58,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.24,0.28,2.44,0.74,4.96,80.99,-0.01,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.21,0.41,2.1,0.74,4.72,80.92,0,26.57,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.19,0.29,2.39,0.75,4.86,80.91,0.01,26.58,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.18,0.18,2.53,0.74,4.89,80.94,-0.01,26.58,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2,0,2.69,0.74,4.69,80.82,0,26.58,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.13,0.22,2.35,0.72,4.7,80.88,0.01,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.04,0.12,2.57,0.75,4.72,81.03,-0.02,26.58,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.05,0.16,2.66,0.76,4.87,80.94,-0.02,26.58,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.31,0.38,2.17,0.74,4.85,80.98,-0.02,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,1.98,0.3,2.25,0.72,4.53,80.9,-0.01,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.12,0.14,2.47,0.74,4.73,81.04,0,26.58,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.18,0.19,2.44,0.75,4.8,80.98,0.02,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.36,0.52,2.21,0.73,5.08,80.97,-0.02,26.58,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:55,0,2.15,0,2.59,0.78,4.74,80.94,0.01,26.58,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.22,0.27,2.31,0.75,4.8,80.88,-0.01,26.58,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.13,0.3,2.46,0.73,4.89,80.88,-0.01,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.32,0.62,2.05,0.72,4.99,80.98,-0.02,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.17,0.12,2.48,0.78,4.77,80.8,-0.01,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.27,0.25,2.45,0.76,4.97,80.93,-0.02,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,1.94,0.16,2.42,0.77,4.52,80.85,-0.01,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.28,0.46,2.27,0.72,5.01,80.89,0,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.14,0.26,2.56,0.73,4.96,80.77,0.02,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.29,0.31,2.11,0.73,4.71,80.79,0.01,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.06,0.15,2.5,0.74,4.7,80.97,-0.02,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,1.95,0.1,2.56,0.76,4.61,81.1,0,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.09,0.39,2.34,0.74,4.82,80.8,-0.01,26.58,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.31,0.25,2.41,0.76,4.96,80.88,0,26.58,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.11,0.27,2.48,0.74,4.87,80.8,0,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.05,0.37,2.29,0.73,4.71,80.84,-0.01,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.16,0.4,2.17,0.76,4.72,80.82,0.01,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.16,0.33,2.32,0.74,4.8,80.9,-0.02,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.08,0.28,2.49,0.74,4.85,80.89,0,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.31,0.39,2.29,0.76,4.99,80.86,0,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.19,0.32,2.21,0.74,4.72,80.88,0,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,1.95,0.18,2.41,0.73,4.54,80.93,-0.01,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.26,0.47,2.2,0.69,4.93,80.84,0,26.58,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.2,0.45,2.41,0.73,5.06,80.93,-0.01,26.6,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.09,0.23,2.34,0.77,4.65,80.87,0,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.33,0.39,2.37,0.73,5.09,80.97,-0.01,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.21,0.61,2.2,0.74,5.02,80.93,-0.01,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.04,0.13,2.52,0.77,4.69,81,-0.01,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.18,0.29,2.33,0.75,4.81,81.02,0.01,26.6,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,1.99,0.2,2.51,0.76,4.7,80.91,-0.01,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.15,0.37,2.44,0.72,4.95,80.83,0,26.59,6/12/19,SB15,163,Initial
Q1,0,6/12/19 9:56,0,2.23,0.13,2.53,0.77,4.89,80.92,-0.01,26.59,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.35,0.62,2.02,0.73,4.99,80.83,0,26.56,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.03,0.05,2.6,0.74,4.68,80.73,0.02,26.57,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.1,0.41,2.38,0.72,4.89,80.67,0,26.57,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.05,0.35,2.42,0.74,4.83,80.83,0.02,26.57,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.09,0.14,2.53,0.74,4.76,80.83,0.02,26.58,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2,0.13,2.57,0.75,4.69,80.74,0.02,26.57,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,1.98,0.13,2.63,0.74,4.75,80.89,-0.01,26.58,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.16,0.27,2.37,0.75,4.8,80.63,0.01,26.58,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.14,0.17,2.5,0.76,4.81,80.81,0.02,26.59,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.01,0,2.76,0.76,4.77,80.8,0,26.58,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.04,0.09,2.54,0.73,4.66,80.78,0.01,26.59,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.06,0,2.6,0.75,4.66,80.88,0,26.58,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.19,0.34,2.26,0.72,4.8,80.78,0.03,26.59,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.04,0.14,2.57,0.77,4.75,80.85,0,26.59,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.21,0.45,2.25,0.72,4.91,81,0.01,26.58,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.07,0.24,2.53,0.76,4.83,80.84,0.04,26.59,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.15,0.4,2.41,0.78,4.95,80.79,0,26.58,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.47,0.58,2.09,0.72,5.13,80.8,0,26.6,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.26,0.29,2.49,0.74,5.04,80.88,0,26.59,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.12,0.43,2.24,0.71,4.8,80.87,0.02,26.6,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.09,0.03,2.66,0.77,4.78,80.94,0.03,26.6,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.2,0.31,2.32,0.74,4.83,80.86,0.02,26.6,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.03,0.06,2.6,0.74,4.68,80.79,0.01,26.61,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:58,0,2.15,0.18,2.53,0.7,4.86,80.76,0.02,26.6,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.34,0.35,2.4,0.77,5.09,80.64,0.03,26.61,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,1.91,0.14,2.67,0.72,4.71,80.77,0.01,26.61,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2,0.06,2.67,0.73,4.73,80.87,0.02,26.61,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.03,0,2.68,0.73,4.71,80.8,0,26.61,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.01,0.33,2.59,0.77,4.93,80.84,0.03,26.6,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.13,0.18,2.46,0.78,4.78,80.82,0.02,26.61,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.12,0.2,2.53,0.7,4.85,80.8,0,26.61,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.08,0.18,2.63,0.75,4.89,80.85,0,26.61,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.13,0.4,2.5,0.74,5.03,80.75,-0.01,26.61,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.05,0.21,2.47,0.71,4.74,80.84,0.01,26.61,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.18,0.48,2.25,0.76,4.91,80.89,0.01,26.61,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.05,0.16,2.55,0.72,4.76,80.7,0.01,26.6,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.2,0.51,2.36,0.73,5.07,80.72,0.02,26.62,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.25,0.32,2.36,0.75,4.92,80.8,-0.01,26.62,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.36,0.5,2.06,0.74,4.92,80.75,0.01,26.63,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.06,0.42,2.25,0.78,4.73,80.87,0.04,26.62,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.17,0.33,2.44,0.78,4.95,80.86,0.01,26.63,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.22,0.29,2.36,0.76,4.87,80.88,0.02,26.62,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.03,0.18,2.52,0.73,4.73,80.86,0,26.63,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.06,0.41,2.3,0.73,4.78,80.94,0.01,26.63,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.17,0.16,2.65,0.72,4.99,80.78,0.01,26.63,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,1.94,0.02,2.68,0.74,4.64,80.9,-0.02,26.64,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.16,0.35,2.42,0.73,4.93,80.66,0.01,26.63,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.27,0.23,2.37,0.77,4.87,80.76,0.01,26.62,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.03,0.2,2.32,0.73,4.55,80.82,0,26.63,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.17,0.33,2.29,0.75,4.8,80.78,0,26.64,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.12,0.35,2.54,0.76,5.01,80.78,0,26.64,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.02,0.12,2.63,0.73,4.77,80.83,-0.02,26.63,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.05,0.11,2.7,0.74,4.85,80.78,0.01,26.64,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.16,0.35,2.43,0.72,4.95,80.77,0,26.64,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,1.97,0.07,2.6,0.77,4.65,80.8,0.01,26.64,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.28,0.39,2.15,0.73,4.81,80.84,-0.02,26.64,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.05,0.25,2.44,0.74,4.73,80.74,0.02,26.64,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.24,0.31,2.29,0.75,4.84,80.8,0.01,26.64,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.02,0.3,2.39,0.73,4.71,80.8,0.01,26.63,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.17,0.42,2.23,0.75,4.82,80.79,0.01,26.64,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.27,0.41,2.33,0.72,5.01,80.74,-0.01,26.64,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.22,0.5,2.14,0.7,4.86,80.86,0.01,26.62,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.09,0.14,2.57,0.73,4.79,80.78,0.01,26.64,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,1.88,0.07,2.69,0.74,4.63,80.88,0,26.65,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.26,0.58,2.05,0.73,4.88,80.72,0.02,26.64,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.07,0.37,2.32,0.7,4.76,80.89,-0.01,26.63,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,1.99,0.34,2.43,0.71,4.75,80.81,0.01,26.63,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.03,0.25,2.45,0.74,4.73,80.89,0.02,26.64,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.02,0.21,2.47,0.75,4.69,80.79,0,26.64,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.09,0.39,2.32,0.77,4.81,80.75,0,26.64,6/12/19,SB15,163,Initial
Q2,0,6/12/19 9:59,0,2.23,0.53,2.27,0.75,5.03,80.68,0,26.64,6/12/19,SB15,163,Initial
Q2,0,6/12/19 10:00,0,2.05,0.5,2.28,0.74,4.83,80.84,0.01,26.62,6/12/19,SB15,163,Initial
Q2,0,6/12/19 10:00,0,2.07,0.47,2.36,0.72,4.91,80.8,0.02,26.63,6/12/19,SB15,163,Initial
Q2,0,6/12/19 10:00,0,2.28,0.5,2.16,0.72,4.94,80.83,0.01,26.63,6/12/19,SB15,163,Initial
Q2,0,6/12/19 10:00,0,2.06,0.46,2.16,0.74,4.68,80.88,0.01,26.64,6/12/19,SB15,163,Initial
Q2,0,6/12/19 10:00,0,2.08,0.31,2.3,0.72,4.69,80.87,0.01,26.64,6/12/19,SB15,163,Initial
Q2,0,6/12/19 10:00,0,2,0.31,2.37,0.72,4.67,80.85,0,26.63,6/12/19,SB15,163,Initial
