"Strain","Query_gene_name","Query_gene_annotation","New_BGC_name","Gene","Identity_Score","Query_Coverage","gene_type","Main_Product","Biosynthetic_Class"
"LE17-10A",NA,NA,"NRPS3_WLEADA","ctg20_16_samp_2073",NA,NA,"other","NRP","NRPS"
"LE17-10A",NA,NA,"NRPS3_WLEADA","ctg20_17_samp_2073",NA,NA,"other","NRP","NRPS"
"LE17-10A",NA,NA,"NRPS3_WLEADA","ctg20_18_samp_2073",NA,NA,"other","NRP","NRPS"
"LE17-10A",NA,NA,"NRPS3_WLEADA","ctg20_19_samp_2073",NA,NA,"other","NRP","NRPS"
"LE17-10A",NA,NA,"NRPS3_WLEADA","ctg20_20_samp_2073",NA,NA,"other","NRP","NRPS"
"LE17-10A",NA,NA,"NRPS3_WLEADA","ctg20_21_samp_2073",NA,NA,"other","NRP","NRPS"
"LE17-10A",NA,NA,"NRPS3_WLEADA","ctg20_22_samp_2073",NA,NA,"other","NRP","NRPS"
"LE17-10A",NA,NA,"NRPS3_WLEADA","ctg20_23_samp_2073",NA,NA,"other","NRP","NRPS"
"LE17-10A",NA,NA,"NRPS3_WLEADA","ctg20_24_samp_2073",NA,NA,"other","NRP","NRPS"
"LE17-10A",NA,NA,"NRPS3_WLEADA","ctg20_25_samp_2073",NA,NA,"other","NRP","NRPS"
"LE17-10A",NA,NA,"NRPS3_WLEADA","ctg20_26_samp_2073",NA,NA,"other","NRP","NRPS"
"LE17-10A",NA,NA,"NRPS3_WLEADA","ctg20_27_samp_2073",NA,NA,"other","NRP","NRPS"
"LE17-10A",NA,NA,"NRPS3_WLEADA","ctg20_28_samp_2073",NA,NA,"other","NRP","NRPS"
"LE17-10A",NA,NA,"NRPS4_WLEADA","ctg32_1_samp_471",NA,NA,"additional","Cyanopeptolin","NRPS"
"LE17-10A",NA,NA,"NRPS4_WLEADA","ctg32_2_samp_471",NA,NA,"core","Cyanopeptolin","NRPS"
"LE17-10A",NA,NA,"NRPS4_WLEADA","ctg32_3_samp_471",NA,NA,"additional","Cyanopeptolin","NRPS"
"LE17-10A",NA,NA,"NRPS4_WLEADA","ctg32_4_samp_471",NA,NA,"core","Cyanopeptolin","NRPS"
"LE17-10A",NA,NA,"NRPS4_WLEADA","ctg32_5_samp_471",NA,NA,"additional","Cyanopeptolin","NRPS"
"LE17-10A",NA,NA,"NRPS4_WLEADA","ctg32_6_samp_471",NA,NA,"additional","Cyanopeptolin","NRPS"
"LE17-10A",NA,NA,"NRPS4_WLEADA","ctg32_7_samp_471",NA,NA,"transport","Cyanopeptolin","NRPS"
"LE17-10A",NA,NA,"NRPS4_WLEADA","ctg32_8_samp_471",NA,NA,"other","Cyanopeptolin","NRPS"
"LE17-10A",NA,NA,"NRPS4_WLEADA","ctg32_9_samp_471",NA,NA,"additional","Cyanopeptolin","NRPS"
"LE17-10A",NA,NA,"NRPS4_WLEADA","ctg32_10_samp_471",NA,NA,"other","Cyanopeptolin","NRPS"
"LE17-10A",NA,NA,"NRPS4_WLEADA","ctg32_11_samp_471",NA,NA,"other","Cyanopeptolin","NRPS"
"LE17-10A",NA,NA,"NRPS4_WLEADA","ctg32_12_samp_471",NA,NA,"additional","Cyanopeptolin","NRPS"
"LE17-10A",NA,NA,"NRPS4_WLEADA","ctg32_13_samp_471",NA,NA,"additional","Cyanopeptolin","NRPS"
"LE17-10A",NA,NA,"RiPP_WLEADA","ctg33_1_samp_507",NA,NA,"other","RiPP","RiPP"
"LE17-10A",NA,NA,"RiPP_WLEADA","ctg33_2_samp_507",NA,NA,"other","RiPP","RiPP"
"LE17-10A",NA,NA,"RiPP_WLEADA","ctg33_3_samp_507",NA,NA,"other","RiPP","RiPP"
"LE17-10A",NA,NA,"RiPP_WLEADA","ctg33_4_samp_507",NA,NA,"other","RiPP","RiPP"
"LE17-10A",NA,NA,"RiPP_WLEADA","ctg33_5_samp_507",NA,NA,"other","RiPP","RiPP"
"LE17-10A",NA,NA,"RiPP_WLEADA","ctg33_6_samp_507",NA,NA,"core","RiPP","RiPP"
"LE17-10A",NA,NA,"RiPP_WLEADA","ctg33_7_samp_507",NA,NA,NA,"RiPP","RiPP"
"LE17-10A",NA,NA,"RiPP_WLEADA","ctg33_8_samp_507",NA,NA,"other","RiPP","RiPP"
"LE17-10A",NA,NA,"RiPP_WLEADA","ctg33_9_samp_507",NA,NA,"other","RiPP","RiPP"
"LE17-10A",NA,NA,"RiPP_WLEADA","ctg33_10_samp_507",NA,NA,"other","RiPP","RiPP"
"LE17-10A",NA,NA,"RiPP_WLEADA","ctg33_11_samp_507",NA,NA,"other","RiPP","RiPP"
"LE17-10A","ALDGEK_18060","alpha/beta hydrolase",NA,"ctg83_18_lanthipeptide_21",96.31,88.46,NA,NA,NA
"LE17-10A",NA,NA,"Anabaenopeptin-Anabaena","aptA1",NA,NA,"core","anabaenopeptin","NRP"
"LE17-10A",NA,NA,"Anabaenopeptin-Anabaena","aptA2",NA,NA,"core","anabaenopeptin","NRP"
"LE17-10A",NA,NA,"Anabaenopeptin-Anabaena","aptB",NA,NA,"core","anabaenopeptin","NRP"
"LE17-10A",NA,NA,"Anabaenopeptin-Anabaena","aptC",NA,NA,"core","anabaenopeptin","NRP"
"LE17-10A",NA,NA,"Anabaenopeptin-Anabaena","aptD",NA,NA,"core","anabaenopeptin","NRP"
"LE17-10A",NA,NA,"Anabaenopeptin-Anabaena","aptE",NA,NA,"core","anabaenopeptin","NRP"
"LE17-10A",NA,NA,"Anabaenopeptin-Anabaena","aptF",NA,NA,"transport","anabaenopeptin","NRP"
"LE17-10A",NA,NA,"Anacyclamide-Anabaena","ADA00385.1",NA,NA,"other","anacyclamide A10","Cyanobactin"
"LE17-10A",NA,NA,"Anacyclamide-Anabaena","acyC",NA,NA,"other","anacyclamide A10","Cyanobactin"
"LE17-10A",NA,NA,"Anacyclamide-Anabaena","acyB",NA,NA,"other","anacyclamide A10","Cyanobactin"
"LE17-10A",NA,NA,"Anacyclamide-Anabaena","acyA",NA,NA,"core","anacyclamide A10","Cyanobactin"
"LE17-10A",NA,NA,"Anacyclamide-Anabaena","acyE",NA,NA,"other","anacyclamide A10","Cyanobactin"
"LE17-10A",NA,NA,"Anacyclamide-Anabaena","ADA00389.1",NA,NA,"other","anacyclamide A10","Cyanobactin"
"LE17-10A",NA,NA,"Anacyclamide-Anabaena","acyF",NA,NA,"other","anacyclamide A10","Cyanobactin"
"LE17-10A",NA,NA,"Anacyclamide-Anabaena","ADA00391.1",NA,NA,"other","anacyclamide A10","Cyanobactin"
"LE17-10A",NA,NA,"Anacyclamide-Anabaena","ADA00392.1",NA,NA,"other","anacyclamide A10","Cyanobactin"
"LE17-10A",NA,NA,"Anacyclamide-Anabaena","ADA00393.1",NA,NA,"other","anacyclamide A10","Cyanobactin"
"LE17-10A",NA,NA,"Anacyclamide-Anabaena","ADA00394.1",NA,NA,"other","anacyclamide A10","Cyanobactin"
"LE17-10A",NA,NA,"Anacyclamide-Anabaena","acyG",NA,NA,"core","anacyclamide A10","Cyanobactin"
"LE17-10A",NA,NA,"Anacyclamide-Anabaena","ADA00396.1",NA,NA,"other","anacyclamide A10","Cyanobactin"
"LE17-10A",NA,NA,"Anacyclamide-Anabaena","ADA00397.1",NA,NA,"other","anacyclamide A10","Cyanobactin"
"LE17-10A",NA,NA,"Microcystin-Anabaena","AAO62577.1",NA,NA,"other","microcystin","NRP, Polyketide"
"LE17-10A",NA,NA,"Microcystin-Anabaena","AAO62578.1",NA,NA,"other","microcystin","NRP, Polyketide"
"LE17-10A",NA,NA,"Microcystin-Anabaena","mcyH",NA,NA,"transport","microcystin","NRP, Polyketide"
"LE17-10A",NA,NA,"Microcystin-Anabaena","mcyI",NA,NA,"additional","microcystin","NRP, Polyketide"
"LE17-10A",NA,NA,"Microcystin-Anabaena","mcyF",NA,NA,"other","microcystin","NRP, Polyketide"
"LE17-10A",NA,NA,"Microcystin-Anabaena","mcyE",NA,NA,"core","microcystin","NRP, Polyketide"
"LE17-10A",NA,NA,"Microcystin-Anabaena","mcyJ",NA,NA,"additional","microcystin","NRP, Polyketide"
"LE17-10A",NA,NA,"Microcystin-Anabaena","mcyD",NA,NA,"core","microcystin","NRP, Polyketide"
"LE17-10A",NA,NA,"Microcystin-Anabaena","mcyG",NA,NA,"core","microcystin","NRP, Polyketide"
"LE17-10A",NA,NA,"Microcystin-Anabaena","mcyA",NA,NA,"core","microcystin","NRP, Polyketide"
"LE17-10A",NA,NA,"Microcystin-Anabaena","mcyB",NA,NA,"core","microcystin","NRP, Polyketide"
"LE17-10A",NA,NA,"Microcystin-Anabaena","mcyC",NA,NA,"core","microcystin","NRP, Polyketide"
"LE17-10A",NA,NA,"Microcystin-Anabaena","atn1",NA,NA,"other","microcystin","NRP, Polyketide"
"LE17-10A",NA,NA,"Scytophycin-Anabaena","ATX68106.1",NA,NA,"additional","scytophycin","Polyketide"
"LE17-10A",NA,NA,"Scytophycin-Anabaena","ATX68107.1",NA,NA,"additional","scytophycin","Polyketide"
"LE17-10A",NA,NA,"Scytophycin-Anabaena","scpG",NA,NA,"additional","scytophycin","Polyketide"
"LE17-10A",NA,NA,"Scytophycin-Anabaena","scpF",NA,NA,"additional","scytophycin","Polyketide"
"LE17-10A",NA,NA,"Scytophycin-Anabaena","scpE",NA,NA,"additional","scytophycin","Polyketide"
"LE17-10A",NA,NA,"Scytophycin-Anabaena","scpD",NA,NA,"core","scytophycin","Polyketide"
"LE17-10A",NA,NA,"Scytophycin-Anabaena","scpC",NA,NA,"core","scytophycin","Polyketide"
"LE17-10A",NA,NA,"Scytophycin-Anabaena","ATX68113.1",NA,NA,"other","scytophycin","Polyketide"
"LE17-10A",NA,NA,"Scytophycin-Anabaena","ATX68114.1",NA,NA,"core","scytophycin","Polyketide"
"LE17-10A",NA,NA,"Scytophycin-Anabaena","ATX68115.1",NA,NA,"core","scytophycin","Polyketide"
"LE17-10A",NA,NA,"Scytophycin-Anabaena","ATX68116.1",NA,NA,"core","scytophycin","Polyketide"
"LE17-10A",NA,NA,"Scytophycin-Anabaena","ATX68117.1",NA,NA,"other","scytophycin","Polyketide"
"LE17-10A",NA,NA,"Scytophycin-Anabaena","ATX68118.1",NA,NA,"other","scytophycin","Polyketide"
"LE17-10A",NA,NA,"Scytophycin-Anabaena","scpA",NA,NA,"core","scytophycin","Polyketide"
"LE17-10A",NA,NA,"Scytophycin-Anabaena","scpB",NA,NA,"additional","scytophycin","Polyketide"
"LE17-10A",NA,NA,"Scytophycin-Anabaena","ATX68121.1",NA,NA,"additional","scytophycin","Polyketide"
"LE17-10A",NA,NA,"Scytophycin-Anabaena","ATX68122.1",NA,NA,"other","scytophycin","Polyketide"
"LE17-10A",NA,NA,"Scytophycin-Anabaena","ATX68123.1",NA,NA,"additional","scytophycin","Polyketide"
"LE17-10A",NA,NA,"Minutissamide-Anabaena minutissima","puwA",NA,NA,"core","minutissamide A, minutissamide C, minutissamide D","NRP"
"LE17-10A",NA,NA,"Minutissamide-Anabaena minutissima","orf2",NA,NA,"other","minutissamide A, minutissamide C, minutissamide D","NRP"
"LE17-10A",NA,NA,"Minutissamide-Anabaena minutissima","orf3",NA,NA,"other","minutissamide A, minutissamide C, minutissamide D","NRP"
"LE17-10A",NA,NA,"Minutissamide-Anabaena minutissima","puwI",NA,NA,"core","minutissamide A, minutissamide C, minutissamide D","NRP"
"LE17-10A",NA,NA,"Minutissamide-Anabaena minutissima","puwJ",NA,NA,"additional","minutissamide A, minutissamide C, minutissamide D","NRP"
"LE17-10A",NA,NA,"Minutissamide-Anabaena minutissima","puwB",NA,NA,"core","minutissamide A, minutissamide C, minutissamide D","NRP"
"LE17-10A",NA,NA,"Minutissamide-Anabaena minutissima","puwc",NA,NA,"additional","minutissamide A, minutissamide C, minutissamide D","NRP"
"LE17-10A",NA,NA,"Minutissamide-Anabaena minutissima","puwD",NA,NA,"additional","minutissamide A, minutissamide C, minutissamide D","NRP"
"LE17-10A",NA,NA,"Minutissamide-Anabaena minutissima","puwK",NA,NA,"other","minutissamide A, minutissamide C, minutissamide D","NRP"
"LE17-10A",NA,NA,"Minutissamide-Anabaena minutissima","puwE",NA,NA,"core","minutissamide A, minutissamide C, minutissamide D","NRP"
"LE17-10A",NA,NA,"Minutissamide-Anabaena minutissima","puwF-G",NA,NA,"core","minutissamide A, minutissamide C, minutissamide D","NRP"
"LE17-10A",NA,NA,"Minutissamide-Anabaena minutissima","puwH",NA,NA,"core","minutissamide A, minutissamide C, minutissamide D","NRP"
"LE17-10A",NA,NA,"Minutissamide-Anabaena minutissima","orf1",NA,NA,"transport","minutissamide A, minutissamide C, minutissamide D","NRP"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","ABI75088.1",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtD",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","ABI75090.1",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","ABI75091.1",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtC",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtB",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtA",NA,NA,"additional","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtE",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtF",NA,NA,"transport","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtG",NA,NA,"additional","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtH",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtI",NA,NA,"core","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtJ",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtK",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtL",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtM",NA,NA,"transport","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtN",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtX",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtW",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtV",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtU",NA,NA,"additional","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtT",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtS",NA,NA,"core","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","ABI75111.1",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtR",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtQ",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtP",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtO",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","ABI75116.1",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtY",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","sxtZ",NA,NA,"regulatory","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","ABI75119.1",NA,NA,"regulatory","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","ABI75120.1",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Cylindrospermopsis","ABI75121.1",NA,NA,"other","decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, neosaxitoxin, saxitoxin","Alkaloid"
"LE17-10A",NA,NA,"Cylindrospermopsin-Cylindrospermopsis","cyrD",NA,NA,"core","cylindrospermopsin","Alkaloid, NRP, Modular type I polyketide"
"LE17-10A",NA,NA,"Cylindrospermopsin-Cylindrospermopsis","cyrF",NA,NA,"core","cylindrospermopsin","Alkaloid, NRP, Modular type I polyketide"
"LE17-10A",NA,NA,"Cylindrospermopsin-Cylindrospermopsis","cyrG",NA,NA,"other","cylindrospermopsin","Alkaloid, NRP, Modular type I polyketide"
"LE17-10A",NA,NA,"Cylindrospermopsin-Cylindrospermopsis","cyrI",NA,NA,"other","cylindrospermopsin","Alkaloid, NRP, Modular type I polyketide"
"LE17-10A",NA,NA,"Cylindrospermopsin-Cylindrospermopsis","cyrK",NA,NA,"transport","cylindrospermopsin","Alkaloid, NRP, Modular type I polyketide"
"LE17-10A",NA,NA,"Cylindrospermopsin-Cylindrospermopsis","cyrL",NA,NA,"other","cylindrospermopsin","Alkaloid, NRP, Modular type I polyketide"
"LE17-10A",NA,NA,"Cylindrospermopsin-Cylindrospermopsis","cyrH",NA,NA,"other","cylindrospermopsin","Alkaloid, NRP, Modular type I polyketide"
"LE17-10A",NA,NA,"Cylindrospermopsin-Cylindrospermopsis","cyrJ",NA,NA,"other","cylindrospermopsin","Alkaloid, NRP, Modular type I polyketide"
"LE17-10A",NA,NA,"Cylindrospermopsin-Cylindrospermopsis","cyrA",NA,NA,"other","cylindrospermopsin","Alkaloid, NRP, Modular type I polyketide"
"LE17-10A",NA,NA,"Cylindrospermopsin-Cylindrospermopsis","cyrB",NA,NA,"core","cylindrospermopsin","Alkaloid, NRP, Modular type I polyketide"
"LE17-10A",NA,NA,"Cylindrospermopsin-Cylindrospermopsis","cyrE",NA,NA,"core","cylindrospermopsin","Alkaloid, NRP, Modular type I polyketide"
"LE17-10A",NA,NA,"Cylindrospermopsin-Cylindrospermopsis","cyrC",NA,NA,"core","cylindrospermopsin","Alkaloid, NRP, Modular type I polyketide"
"LE17-10A",NA,NA,"Cylindrospermopsin-Cylindrospermopsis","cyrN",NA,NA,"other","cylindrospermopsin","Alkaloid, NRP, Modular type I polyketide"
"LE17-10A",NA,NA,"Cylindrospermopsin-Cylindrospermopsis","cyrO",NA,NA,"other","cylindrospermopsin","Alkaloid, NRP, Modular type I polyketide"
"LE17-10A",NA,NA,"Saxitoxin-like-Dolichospermum","sxtB",NA,NA,"other","decarbamoylgonyautoxin 2, decarbamoylgonyautoxin 3, decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, gonyautoxin 5, saxitoxin, toxin C2, toxin C3","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Dolichospermum","sxtA",NA,NA,"additional","decarbamoylgonyautoxin 2, decarbamoylgonyautoxin 3, decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, gonyautoxin 5, saxitoxin, toxin C2, toxin C3","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Dolichospermum","sxtE",NA,NA,"other","decarbamoylgonyautoxin 2, decarbamoylgonyautoxin 3, decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, gonyautoxin 5, saxitoxin, toxin C2, toxin C3","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Dolichospermum","sxtD",NA,NA,"other","decarbamoylgonyautoxin 2, decarbamoylgonyautoxin 3, decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, gonyautoxin 5, saxitoxin, toxin C2, toxin C3","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Dolichospermum","sxtP",NA,NA,"other","decarbamoylgonyautoxin 2, decarbamoylgonyautoxin 3, decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, gonyautoxin 5, saxitoxin, toxin C2, toxin C3","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Dolichospermum","ABI75127.1",NA,NA,"other","decarbamoylgonyautoxin 2, decarbamoylgonyautoxin 3, decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, gonyautoxin 5, saxitoxin, toxin C2, toxin C3","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Dolichospermum","sxtR",NA,NA,"other","decarbamoylgonyautoxin 2, decarbamoylgonyautoxin 3, decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, gonyautoxin 5, saxitoxin, toxin C2, toxin C3","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Dolichospermum","ABI75129.1",NA,NA,"other","decarbamoylgonyautoxin 2, decarbamoylgonyautoxin 3, decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, gonyautoxin 5, saxitoxin, toxin C2, toxin C3","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Dolichospermum","ABI75130.1",NA,NA,"transport","decarbamoylgonyautoxin 2, decarbamoylgonyautoxin 3, decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, gonyautoxin 5, saxitoxin, toxin C2, toxin C3","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Dolichospermum","ABI75131.1",NA,NA,"other","decarbamoylgonyautoxin 2, decarbamoylgonyautoxin 3, decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, gonyautoxin 5, saxitoxin, toxin C2, toxin C3","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Dolichospermum","sxtS",NA,NA,"core","decarbamoylgonyautoxin 2, decarbamoylgonyautoxin 3, decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, gonyautoxin 5, saxitoxin, toxin C2, toxin C3","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Dolichospermum","sxtT",NA,NA,"other","decarbamoylgonyautoxin 2, decarbamoylgonyautoxin 3, decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, gonyautoxin 5, saxitoxin, toxin C2, toxin C3","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Dolichospermum","sxtU",NA,NA,"additional","decarbamoylgonyautoxin 2, decarbamoylgonyautoxin 3, decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, gonyautoxin 5, saxitoxin, toxin C2, toxin C3","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Dolichospermum","sxtN",NA,NA,"other","decarbamoylgonyautoxin 2, decarbamoylgonyautoxin 3, decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, gonyautoxin 5, saxitoxin, toxin C2, toxin C3","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Dolichospermum","sxtG",NA,NA,"other","decarbamoylgonyautoxin 2, decarbamoylgonyautoxin 3, decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, gonyautoxin 5, saxitoxin, toxin C2, toxin C3","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Dolichospermum","sxtH",NA,NA,"other","decarbamoylgonyautoxin 2, decarbamoylgonyautoxin 3, decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, gonyautoxin 5, saxitoxin, toxin C2, toxin C3","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Dolichospermum","sxtM",NA,NA,"transport","decarbamoylgonyautoxin 2, decarbamoylgonyautoxin 3, decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, gonyautoxin 5, saxitoxin, toxin C2, toxin C3","Alkaloid"
"LE17-10A",NA,NA,"Saxitoxin-like-Dolichospermum","sxtI",NA,NA,"core","decarbamoylgonyautoxin 2, decarbamoylgonyautoxin 3, decarbamoylsaxitoxin, gonyautoxin 2, gonyautoxin 3, gonyautoxin 5, saxitoxin, toxin C2, toxin C3","Alkaloid"
